sequenceID	locus_name	locus_numeric_id	stem.duplicate_id	host_species	host_class	host_superorder	host_order	host_family	host_genus	organism	target_datatype	target_version	target_name	scaffold	orientation	extract_start	extract_end	subject_start	subject_end	query_start	query_end	align_len	bitscore	identity	evalue_num	evalue_exp	gap_openings	mismatches	sequence_length
circo.51.647-Lutra_lutra	circo.51-Carnivore-con_translated	51	circo.51.647	Lutra_lutra	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Lutra	Lutra_lutra	low_coverage	mLutLut1.1	GCA_902655055.1_mLutLut1.1_genomic.fna	LR738406.1	-	104164960	104165661	183	271	451	702	89	135	77.528	1.07	62	1	0	702
circo.51.648-Lutra_lutra	circo.51-Carnivore-con_translated	51	circo.51.648	Lutra_lutra	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Lutra	Lutra_lutra	low_coverage	mLutLut1.1	GCA_902655055.1_mLutLut1.1_genomic.fna	LR738415.1	+	31880912	31881665	33	260	86	739	250	140	48.8	5.63	40	9	0	754
circo.51.649-Lutra_lutra	circo.51-Carnivore-con_translated	51	circo.51.649	Lutra_lutra	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Lutra	Lutra_lutra	low_coverage	riverotter_1.0	GCA_010015895.1_GSC_riverotter_1.0_genomic.fna	ML974454.1	-	8034100	8034832	2	196	1	549	205	101	43.415	2.3	25	10	0	733
circo.51.650-Lutra_lutra	circo.51-Carnivore-con_translated	51	circo.51.650	Lutra_lutra	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Lutra	Lutra_lutra	low_coverage	riverotter_1.0	GCA_010015895.1_GSC_riverotter_1.0_genomic.fna	ML974396.1	+	1902533	1903254	52	255	42	641	213	178	56.808	9.96	55	7	0	722
circo.51.651-Lutra_lutra	circo.51-Carnivore-con_translated	51	circo.51.651	Lutra_lutra	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Lutra	Lutra_lutra	low_coverage	mLutLut1.1	GCA_902655055.1_mLutLut1.1_genomic.fna	LR738404.1	+	59994677	59995432	2	256	1	756	267	175	49.438	1.91	53	8	0	756
circo.51.652-Lutra_lutra	circo.51-Carnivore-con_translated	51	circo.51.652	Lutra_lutra	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Lutra	Lutra_lutra	low_coverage	mLutLut1.1	GCA_902655055.1_mLutLut1.1_genomic.fna	LR738408.1	+	137272599	137273326	19	234	44	661	228	139	53.07	1.65	39	7	0	728
circo.51.653-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.653	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01013212.1	-	20758	20874	190	228	1	117	39	70.5	79.487	8.34	17	0	0	117
circo.51.654-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.654	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01019900.1	-	699	1404	184	271	458	706	88	128	76.136	4.78	57	1	0	706
circo.51.655-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.655	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01016480.1	+	23759	24529	139	271	388	771	140	173	69.286	2.04	82	4	0	771
circo.51.656-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.656	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01000648.1	-	12040	12775	203	256	575	736	54	87	77.778	5.83	20	0	0	736
circo.51.657-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.657	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01009818.1	-	48084	48853	139	260	399	752	123	169	73.171	3.65	70	3	0	770
circo.51.658-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.658	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01022637.1	-	2217	3036	121	271	344	820	171	160	57.895	2.65	47	5	0	820
circo.51.659-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.659	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01026249.1	-	2481	2771	2	99	1	291	98	84.7	51.02	5.38	21	1	0	291
circo.51.660-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.660	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01009151.1	+	67277	68037	23	256	51	761	266	144	45.113	2.24	41	11	0	761
circo.51.661-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.661	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01018792.1	-	5688	6602	36	224	340	882	199	140	56.784	3.97	39	10	0	915
circo.51.662-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.662	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01012500.1	+	32044	32964	160	316	478	921	160	183	70.625	7.58	56	4	0	921
circo.51.663-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.663	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01019062.1	-	9045	9245	33	99	1	201	68	77	66.176	1.01	18	2	0	201
circo.51.664-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.664	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01003325.1	-	6382	7139	91	271	240	758	195	192	63.59	1.1	76	6	0	758
circo.51.665-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.665	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01013694.1	-	26322	26954	53	258	1	633	217	219	64.516	2.62	71	6	0	633
circo.51.666-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.666	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01020473.1	-	7961	8719	2	258	1	759	267	199	55.056	1.43	62	9	0	759
circo.51.667-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.667	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01022937.1	+	9692	10670	52	208	152	610	169	143	59.172	3.46	50	8	0	979
circo.51.668-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.668	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01003034.1	+	202998	203803	164	256	543	806	93	105	74.194	4.28	56	2	0	806
circo.51.669-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.669	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01028486.1	-	139	348	65	106	85	207	42	58.2	73.81	8.04	15	1	0	210
circo.51.670-Gulo_gulo	circo.51-Carnivore-con_translated	51	circo.51.670	Gulo_gulo	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Gulo	Gulo_gulo	low_coverage	Gulo_2.2	GCA_900006375.1_Gulo_2.2_genomic.fna	CYRY01013156.1	-	7482	8483	185	224	883	1002	40	75.9	92.5	2.08	15	0	0	1002
circo.51.671-Ailuropoda_melanoleuca	circo.51-Carnivore-con_translated	51	circo.51.671	Ailuropoda_melanoleuca	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ailuropoda	Ailuropoda_melanoleuca	low_coverage	goldenpath_ailMel1	ailMel1.fa	GL193365.1	-	5136	5773	128	271	222	632	146	140	56.164	2.37	49	4	0	638
circo.51.672-Canis_familiaris	circo.51-Carnivore-con_translated	51	circo.51.672	Canis_familiaris	Mammalia	Laurasiatheria	Carnivora	Canidae	Canis	Canis_familiaris	low_coverage	goldenpath_canFam3	canFam3.fa	chr16	+	21185486	21185611	64	106	1	126	43	68.6	76.744	4.91	16	1	0	126
circo.51.673-Panthera_tigris_altaica	circo.51-Carnivore-con_translated	51	circo.51.673	Panthera_tigris_altaica	Mammalia	Laurasiatheria	Carnivora	Felidae	Panthera	Panthera_tigris_altaica	low_coverage	ncbi_100_2014-03	74533_ref_PanTig1.0_chrUn.fa	gi|589289010|ref|NW_006711967.1|	-	560	1294	2	105	1	303	104	103	58.654	2.17	41	3	0	735
circo.51.674-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.674	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154087.1	+	81251044	81251798	39	228	115	672	211	161	54.028	7.95	60	8	0	755
circo.51.675-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.675	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154142.1	-	113609	114336	52	234	143	661	195	136	58.974	1.03	38	7	0	728
circo.51.676-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.676	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154121.1	+	32535823	32536530	139	217	400	636	80	118	83.75	3.1	53	2	0	708
circo.51.677-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.677	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154108.1	-	28769222	28769999	3	239	1	696	247	116	43.725	1.08	30	10	0	778
circo.51.678-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.678	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154206.1	+	739690	740406	160	248	448	714	89	106	75.281	5.72	37	0	0	717
circo.51.679-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.679	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154101.1	-	5274619	5275296	9	79	1	198	78	68.9	50	1.15	13	2	0	678
circo.51.680-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.680	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154115.1	+	7455216	7455952	160	258	447	734	99	141	77.778	2.05	40	2	0	737
circo.51.681-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.681	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154126.1	+	12745193	12745899	36	237	102	695	212	190	59.906	1.96	59	6	0	707
circo.51.682-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.682	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154145.1	-	10559736	10560560	2	289	1	825	297	312	63.3	9.2	107	8	0	825
circo.51.683-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.683	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154090.1	-	29188821	29189659	52	207	42	497	158	123	61.392	5.1	33	6	0	839
circo.51.684-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.684	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154177.1	+	381315	382217	2	314	1	903	337	257	52.819	9	85	11	0	903
circo.51.685-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.685	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154112.1	-	6934235	6935010	126	271	339	776	158	155	62.658	7.87	46	6	0	776
circo.51.686-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.686	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154163.1	-	4591503	4592320	130	290	357	818	162	191	66.049	1.87	87	5	0	818
circo.51.687-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.687	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154115.1	-	21897759	21898518	2	129	1	375	129	163	72.093	2.98	80	5	0	760
circo.51.688-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.688	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154087.1	-	81355795	81356710	52	317	152	916	292	222	53.767	7.23	71	8	0	916
circo.51.689-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.689	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154153.1	+	9029271	9029471	2	68	1	201	67	78.2	61.194	3.58	19	0	0	201
circo.51.690-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.690	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154444.1	-	1245	1532	2	100	1	288	99	86.3	54.545	1.12	21	2	0	288
circo.51.691-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.691	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154093.1	+	72919099	72919743	50	271	7	645	235	222	60.851	2.48	72	9	0	645
circo.51.692-Enhydra_lutris	circo.51-Carnivore-con_translated	51	circo.51.692	Enhydra_lutris	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Enhydra	Enhydra_lutris	low_coverage	ASM228890v2	GCF_002288905.1_ASM228890v2_genomic.fna	NW_019154101.1	+	42334828	42335583	7	256	1	756	278	166	46.763	4.59	50	10	0	756
circo.51.693-Arctocephalus_gazella	circo.51-Carnivore-con_translated	51	circo.51.693	Arctocephalus_gazella	Mammalia	Laurasiatheria	Carnivora	Otariidae	Arctocephalus	Arctocephalus_gazella	low_coverage	ArcGazv1.4	GCA_900500725.1_ArcGazv1.4_genomic.fna	UIRR01000005.1	-	6157334	6157654	23	132	1	321	110	136	73.636	1.46	40	3	0	321
circo.51.694-Arctocephalus_gazella	circo.51-Carnivore-con_translated	51	circo.51.694	Arctocephalus_gazella	Mammalia	Laurasiatheria	Carnivora	Otariidae	Arctocephalus	Arctocephalus_gazella	low_coverage	ArcGazv1.4	GCA_900500725.1_ArcGazv1.4_genomic.fna	UIRR01000214.1	+	3199423	3199981	52	192	152	559	148	141	64.865	2.79	53	8	0	559
circo.51.695-Arctocephalus_gazella	circo.51-Carnivore-con_translated	51	circo.51.695	Arctocephalus_gazella	Mammalia	Laurasiatheria	Carnivora	Otariidae	Arctocephalus	Arctocephalus_gazella	low_coverage	ArcGazv1.4	GCA_900500725.1_ArcGazv1.4_genomic.fna	UIRR01000380.1	-	1674670	1676962	194	278	2054	2293	85	110	67.059	1.98	32	1	0	2293
circo.51.696-Ursus_americanus	circo.51-Carnivore-con_translated	51	circo.51.696	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	Ursus_americanus	low_coverage	GCA_003344425.1_ASM334442v1	GCA_003344425.1_ASM334442v1_genomic.fna	LZNR01005177.1	+	124788	125610	52	230	152	676	179	201	69.832	1.8	85	4	0	823
circo.51.697-Ursus_americanus	circo.51-Carnivore-con_translated	51	circo.51.697	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	Ursus_americanus	low_coverage	GCA_003344425.1_ASM334442v1	GCA_003344425.1_ASM334442v1_genomic.fna	LZNR01006512.1	+	185493	185744	163	237	16	240	75	120	76	1.15	34	0	0	252
circo.51.698-Ursus_americanus	circo.51-Carnivore-con_translated	51	circo.51.698	Ursus_americanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	Ursus_americanus	low_coverage	GCA_003344425.1_ASM334442v1	GCA_003344425.1_ASM334442v1_genomic.fna	LZNR01032763.1	+	26	619	139	209	242	454	72	94.4	69.444	1.09	57	2	0	594
circo.51.699-Ursus_arctos_horribilis	circo.51-Carnivore-con_translated	51	circo.51.699	Ursus_arctos_horribilis	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	Ursus_arctos_horribilis	low_coverage	ASM358476v1	GCF_003584765.1_ASM358476v1_genomic.fna	NW_020656132.1	-	45158335	45158538	169	236	1	204	68	74.3	54.412	1.14	17	0	0	204
circo.51.700-Ursus_arctos_horribilis	circo.51-Carnivore-con_translated	51	circo.51.700	Ursus_arctos_horribilis	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	Ursus_arctos_horribilis	low_coverage	ASM358476v1	GCF_003584765.1_ASM358476v1_genomic.fna	NW_020656201.1	+	2651328	2652127	52	271	153	800	225	246	66.667	6.21	84	6	0	800
circo.51.701-Ursus_thibetanus_thibetanus	circo.51-Carnivore-con_translated	51	circo.51.701	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	Ursus_thibetanus_thibetanus	low_coverage	ASM966005v1	GCA_009660055.1_ASM966005v1_genomic.fna	WEIE01000039.1	+	2632988	2633766	52	271	132	779	225	246	68.444	2.84	81	8	0	779
circo.51.702-Ursus_thibetanus_thibetanus	circo.51-Carnivore-con_translated	51	circo.51.702	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	Ursus_thibetanus_thibetanus	low_coverage	ASM966005v1	GCA_009660055.1_ASM966005v1_genomic.fna	WEIE01000095.1	+	6234724	6235606	52	303	152	883	254	281	66.929	1.12	95	7	0	883
circo.51.703-Ursus_thibetanus_thibetanus	circo.51-Carnivore-con_translated	51	circo.51.703	Ursus_thibetanus_thibetanus	Mammalia	Laurasiatheria	Carnivora	Ursidae	Ursus	Ursus_thibetanus_thibetanus	low_coverage	ASM966005v1	GCA_009660055.1_ASM966005v1_genomic.fna	WEIE01000003.1	+	19689344	19689547	169	236	1	204	68	74.3	54.412	1.14	17	0	0	204
circo.51.704-Canis_lupus_dingo	circo.51-Carnivore-con_translated	51	circo.51.704	Canis_lupus_dingo	Mammalia	Laurasiatheria	Carnivora	Canidae	Canis	Canis_lupus_dingo	low_coverage	ASM325472v1	GCA_003254725.1_ASM325472v1_genomic.fna	QKWQ01001539.1	+	8878	9588	97	209	243	572	113	102	61.062	2.37	48	3	0	711
circo.51.705-Panthera_onca	circo.51-Carnivore-con_translated	51	circo.51.705	Panthera_onca	Mammalia	Laurasiatheria	Carnivora	Felidae	Panthera	Panthera_onca	low_coverage	PanOnc_v1_BIUU	GCA_004023805.1_PanOnc_v1_BIUU_genomic.fna	PISV01058348.1	-	300	741	55	105	1	150	51	70.5	72.549	7.83	23	1	0	442
circo.51.706-Panthera_onca	circo.51-Carnivore-con_translated	51	circo.51.706	Panthera_onca	Mammalia	Laurasiatheria	Carnivora	Felidae	Panthera	Panthera_onca	low_coverage	PanOnc_v1_BIUU	GCA_004023805.1_PanOnc_v1_BIUU_genomic.fna	PISV01057568.1	-	318	759	55	105	1	150	51	70.5	72.549	1.09	22	1	0	442
circo.51.707-Felis_nigripes	circo.51-Carnivore-con_translated	51	circo.51.707	Felis_nigripes	Mammalia	Laurasiatheria	Carnivora	Felidae	Felis	Felis_nigripes	low_coverage	FelNig_v1_BIUU	GCA_004023925.1_FelNig_v1_BIUU_genomic.fna	PISY01131193.1	-	161	895	2	105	1	303	104	99.8	56.731	1.5	38	3	0	735
circo.51.708-Vulpes_lagopus	circo.51-Carnivore-con_translated	51	circo.51.708	Vulpes_lagopus	Mammalia	Laurasiatheria	Carnivora	Canidae	Vulpes	Vulpes_lagopus	low_coverage	VulLag_v1_BIUU	GCA_004023825.1_VulLag_v1_BIUU_genomic.fna	PISU010019785.1	-	18793	18918	64	106	1	126	43	64.7	76.744	1.22	14	1	0	126
circo.51.709-Panthera_pardus	circo.51-Carnivore-con_translated	51	circo.51.709	Panthera_pardus	Mammalia	Laurasiatheria	Carnivora	Felidae	Panthera	Panthera_pardus	low_coverage	PanPar1.0	GCF_001857705.1_PanPar1.0_genomic.fa	NW_017619945.1	+	7444724	7445455	2	105	1	303	104	98.6	57.692	8.24	37	3	0	732
circo.51.710-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.710	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01013147.1	-	32081	32827	3	256	1	747	260	152	46.154	1.63	44	9	0	747
circo.51.711-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.711	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01024372.1	+	14908	15688	164	271	473	781	108	151	75.926	3.36	44	1	0	781
circo.51.712-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.712	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01000418.1	-	90297	90839	54	237	1	531	191	196	69.11	1.66	62	7	0	543
circo.51.713-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.713	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01004170.1	-	55633	56375	2	133	1	375	132	128	59.091	2.98	49	3	0	743
circo.51.714-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.714	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01010948.1	+	30077	30767	2	129	1	375	129	167	72.868	3.41	64	5	0	691
circo.51.715-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.715	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01024695.1	+	16217	16951	19	204	38	583	193	118	49.223	3.26	45	7	0	735
circo.51.716-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.716	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01017421.1	+	15144	15863	182	231	497	646	50	91.3	90	8.72	25	0	0	720
circo.51.717-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.717	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01013444.1	-	39507	40259	140	236	405	695	98	136	76.531	1.66	38	2	0	753
circo.51.718-Pteronura_brasiliensis	circo.51-Carnivore-con_translated	51	circo.51.718	Pteronura_brasiliensis	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Pteronura	Pteronura_brasiliensis	low_coverage	PteBra_v1_BIUU	GCA_004024605.1_PteBra_v1_BIUU_genomic.fna	PJEN01020376.1	+	8978	9733	139	258	391	756	123	168	76.423	2.71	77	3	0	756
circo.51.719-Mustela_erminea	circo.51-Carnivore-con_translated	51	circo.51.719	Mustela_erminea	Mammalia	Laurasiatheria	Carnivora	Mustelidae	Mustela	Mustela_erminea	low_coverage	mMusErm1	GCA_009829165.1_mMusErm1.alt_genomic.fna	WNLZ01002290.1	+	1370378	1371154	3	260	1	759	278	224	50.36	2.5	72	7	0	777
